id,name,category,region,status,reason,image_url,image_source,source_title,url_title,score,non_food_keyword,prev_url,prev_title,prev_url_reachable,license,flags
1242,Bhel Puri,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Bhel puri chat, photographed in West Bengal, India, September 24, 2024 ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/9/97/Bhel_puri_chat%2C_photographed_in_West_Bengal%2C_India%2C_September_24%2C_2024.jpg,"Bhel puri chat, photographed in West Bengal, India, September 24, 2024",true,cc0,prev-url-available;prev-url-reachable
154,Bhindi Chawal,Rice,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Bharvan Bhindi or Masala Bhindi ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/c0/Bharvan_Bhindi_or_Masala_Bhindi.jpg,Bharvan Bhindi or Masala Bhindi,false,by-sa,prev-url-available;prev-url-unverified
10,Bhindi Masala,Sabzi,,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c0/Bharvan_Bhindi_or_Masala_Bhindi.jpg,Wikimedia Commons via Openverse (Bharvan Bhindi or Masala Bhindi ★),,Bharvan Bhindi or Masala Bhindi,1,,https://upload.wikimedia.org/wikipedia/commons/3/31/Roti_with_Bhindi_Masala_and_Cucumber_Salad.jpg,Roti with Bhindi Masala and Cucumber Salad,,by-sa,probe-ratelimited
416,Bihari Kebab,Curry & Kebab,Common Across Pakistan,BROKEN_URL,url returns HTTP 400 (definitive),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Chaaps_and_kebabs.jpg/640px-Chaaps_and_kebabs.jpg,Wikimedia Commons via Openverse (Bihari Kebab ★),,640px-Chaaps and kebabs,0,,,,,,unrelated-title;http:400
243,Biryani,Rice,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Achari Biryani ★),,,,,https://upload.wikimedia.org/wikipedia/commons/3/38/Dum_Biryani_Plate.jpg,Dum Biryani Plate,false,by-sa,prev-url-available;prev-url-unverified
260,Biryani (Chicken/Mutton/Beef/Veg),Rice,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Achari Biryani ★),,,,,https://upload.wikimedia.org/wikipedia/commons/3/38/Dum_Biryani_Plate.jpg,Dum Biryani Plate,false,by-sa,prev-url-available;prev-url-unverified
137,Bitter Gourd,Vegetable,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Bitter gourd Momordica charantia ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/c4/Bitter_gourd_%28Momordica_charantia%29.jpg,Bitter gourd (Momordica charantia),true,by-sa,prev-url-available;prev-url-reachable
770,Black Tea,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/7/76/Black_tea.jpg,Wikimedia Commons via Openverse (Black tea ★),,Black tea,1,,https://upload.wikimedia.org/wikipedia/commons/7/76/Black_tea.jpg,Black tea,,by,probe-ratelimited
693,Bohri Gali Drinks,Drinks,Sindh,LIKELY_WRONG,"no title/name token overlap; non-food keyword ""bottle""; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit)",https://upload.wikimedia.org/wikipedia/commons/a/ad/Limca_Bottle%2C_lime_soda_of_India.jpg,Wikimedia Commons via Openverse (gali drinks ★),,"Limca Bottle, lime soda of India",0,bottle,,,,,non-food:bottle;unrelated-title;probe-ratelimited
1133,Bohri Gali Snacks,Snacks,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/2/2c/Dacres_Lane_%28Tiffin_Gali_or_Dacers_Corner%29%2C_Esplanade%2C_Kolkata_%28Calcutta%29-_700069.JPG,"Wikimedia Commons via Openverse (Dacres Lane Tiffin Gali or Dacers Corner, Esplanade, Kolkata Calcutta- 700069 ★)",,"Dacres Lane (Tiffin Gali or Dacers Corner), Esplanade, Kolkata (Calcutta)- 700069",0.33,,,,,,probe-ratelimited
530,Bohri Kheer,Dessert,Sindh,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Kheer ★),,,,,,,,,no-candidate
1493,Boiled Eggs,Meat,Common Across Pakistan,MISSING_NO_CANDIDATE,no image and no source,,,,,,,,,,,no-candidate
289,Bong Paye,Curry & Kebab,Punjab,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Paye ★),,,,,,,,,no-candidate
614,Boondi Laddu,Dessert,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Matar Pulao, boondi raita, dry roasted-papad ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/0/03/Boondi_Laddu.JPG,File:Boondi Laddu.JPG,false,by-sa,prev-url-available;prev-url-unverified
136,Bottle Gourd,Vegetable,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/0/0e/Bottle_gourd_seeds.jpg,Wikimedia Commons via Openverse (Bottle gourd seeds ★),,Bottle gourd seeds,1,bottle,https://upload.wikimedia.org/wikipedia/commons/0/0e/Bottle_gourd_seeds.jpg,Bottle gourd seeds,,by-sa,non-food:bottle;probe-ratelimited
966,Bread,Bread,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Bread and wine ★),,,,,https://upload.wikimedia.org/wikipedia/commons/2/28/Bread_and_wine.svg,Bread and wine,false,cc0,prev-url-available;prev-url-unverified
208,Bread Chawal,Rice,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/2/28/Bread_and_wine.svg,Wikimedia Commons via Openverse (Bread and wine ★),,Bread and wine,0.5,,,,,,probe-ratelimited
1232,Bread Pakora,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Bread Pakora Stuffed with Mashed-Spicy Potatoes ★),,,,,https://upload.wikimedia.org/wikipedia/commons/b/b0/Bread_Pakora_%28Stuffed_with_Mashed-Spicy_Potatoes%29.JPG,Bread Pakora (Stuffed with Mashed-Spicy Potatoes),false,by-sa,prev-url-available;prev-url-unverified
1258,Bun Kebab,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Pakistani gobi aloo, seekh kebab, and beef karahi ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Burns_Road_Frozen_Bun_Kebab.jpg,Burns Road Frozen Bun Kebab,false,by-sa,prev-url-available;prev-url-unverified
529,Burns Road Falooda,Dessert,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/d5/Burns_Road_Frozen_Bun_Kebab.jpg,Wikimedia Commons via Openverse (Burns Road Frozen Bun Kebab ★),,Burns Road Frozen Bun Kebab,0.67,road,,,,,non-food:road;probe-ratelimited
894,Burns Road Naan,Bread,Sindh,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Burns Road Frozen Bun Kebab ★),,,,,,,,,no-candidate
1132,Burns Road Snacks,Snacks,Sindh,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Burns Road Frozen Bun Kebab ★),,,,,https://upload.wikimedia.org/wikipedia/commons/2/21/04.10.24_Jasper_6418_%2854056119002%29.jpg,04.10.24 Jasper 6418 (54056119002),false,by-sa,prev-url-available;prev-url-unverified
399,Butter Chicken,Curry & Kebab,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/4/41/Butter_Chicken_%26_Butter_Naan_-_Home_-_Chandigarh_-_India_-_0006.jpg,Wikimedia Commons via Openverse (Butter Chicken & Butter Naan - Home - Chandigarh - India - 0006 ★),,Butter Chicken & Butter Naan - Home - Chandigarh - India - 0006,1,hand,https://upload.wikimedia.org/wikipedia/commons/4/41/Butter_Chicken_%26_Butter_Naan_-_Home_-_Chandigarh_-_India_-_0006.jpg,Butter Chicken & Butter Naan - Home - Chandigarh - India - 0006,,by-sa,non-food:hand;probe-ratelimited
969,Butter Naan,Bread,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Butter Chicken & Butter Naan - Home - Chandigarh - India - 0006 ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/c6/Butter_Naan_With_Paneer_Butter_Masala.jpg,Butter Naan With Paneer Butter Masala,false,cc0,prev-url-available;prev-url-unverified
131,Cabbage,Vegetable,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/fe/Ugali_and_cabbage.jpg,Wikimedia Commons via Openverse (Ugali and cabbage ★),,Ugali and cabbage,1,,https://upload.wikimedia.org/wikipedia/commons/f/fe/Ugali_and_cabbage.jpg,Ugali and cabbage,,by,probe-ratelimited
125,Carrot,Vegetable,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Non-veg platter during the First WikiSanjog Conference 2025 - plain rice, dal, rajma, fish with mustard, chicken curry, carrot and cucumber salad, pickle, green chili, papad, and kheer. 03 ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Oryctolagus-cuniculus-and-carrot.png,Oryctolagus-cuniculus-and-carrot,false,by-sa,prev-url-available;prev-url-unverified
53,Carrots,Vegetable,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/3/3c/GlassOfJuice_and_carrots.JPG,Wikimedia Commons via Openverse (GlassOfJuice and carrots ★),,GlassOfJuice and carrots,1,,https://upload.wikimedia.org/wikipedia/commons/3/3c/GlassOfJuice_and_carrots.JPG,GlassOfJuice and carrots,,by,probe-ratelimited
1471,Cashew,Fruit,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/d5/Cashew_%40_Paravur.jpg,Wikimedia Commons via Openverse (Cashew @ Paravur ★),,Cashew @ Paravur,1,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Cashew_%40_Paravur.jpg,Cashew @ Paravur,,by-sa,probe-ratelimited
128,Cauliflower,Vegetable,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/0/08/Growing_Cauliflower.jpg,Wikimedia Commons via Openverse (Growing Cauliflower ★),,Growing Cauliflower,1,flower,https://upload.wikimedia.org/wikipedia/commons/0/08/Growing_Cauliflower.jpg,Growing Cauliflower,,cc0,non-food:flower;probe-ratelimited
764,Chai,Drinks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Ginger Tea Adrak wali Chai ★),,,,,https://upload.wikimedia.org/wikipedia/commons/b/b4/Wan_Chai_Convention_Exhibition_Centre.JPG,File:Wan Chai Convention Exhibition Centre.JPG,false,by-sa,prev-url-available;prev-url-unverified
473,Cham Cham,Dessert,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/de/Cham-cham_South_Asian_Sweet_West_Bengal.jpg,Wikimedia Commons via Openverse (Cham-cham South Asian Sweet West Bengal),,Cham-cham South Asian Sweet West Bengal,1,,https://upload.wikimedia.org/wikipedia/commons/d/de/Cham-cham_South_Asian_Sweet_West_Bengal.jpg,Cham-cham South Asian Sweet West Bengal,,by,probe-ratelimited
1235,Chana Chaat,Snacks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/8/8a/Punjabi_Chana_Chaat.JPG,Wikimedia Commons via Openverse (Punjabi Chana Chaat ★),,Punjabi Chana Chaat,1,,https://upload.wikimedia.org/wikipedia/commons/8/8a/Punjabi_Chana_Chaat.JPG,Punjabi Chana Chaat,,cc0,probe-ratelimited
183,Chana Chawal,Rice,Sindh,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Punjabi Chana Chaat ★),,,,,,,,,no-candidate
250,Chana Pulao,Rice,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/e/e6/Birthday_party_thali_-_Pulao%2C_chana_dal%2C_pork_with_potato_curry%2C_pork_stir-fried_with_lai_sak_%28mustard_greens%29_and_onion%2C_crispy_potato_fries%2C_brinjal_dipped_in_besan_batter_fry%2C_green_chutney%2C_and_mango_achaar.jpg,"Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak (mustard greens) and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar",false,by-sa,prev-url-available;prev-url-unverified
1027,Chana Samosa,Snacks,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Punjabi Chana Chaat ★),,,,,https://upload.wikimedia.org/wikipedia/commons/7/72/Chana_Masala_-_Mohammed_-_Spice_Of_Life_2024-05-27.jpg,Chana Masala - Mohammed - Spice Of Life 2024-05-27,false,cc0,prev-url-available;prev-url-unverified
1050,Chana Tikki,Snacks,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Punjabi Chana Chaat ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Tikki-with-Chana_masala.JPG,Tikki-with-Chana masala,false,by-sa,prev-url-available;prev-url-unverified
988,Chapati,Bread,Common Across Pakistan,LIKELY_WRONG,no title/name token overlap; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/3/3f/Baking_Chapatis.jpg,Wikimedia Commons via Openverse (Baking Chapatis),,Baking Chapatis,0,,https://upload.wikimedia.org/wikipedia/commons/3/3f/Baking_Chapatis.jpg,Baking Chapatis,,by,unrelated-title;probe-ratelimited
1248,Chapli Kebab,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Chapli Kebab ★),,,,,https://upload.wikimedia.org/wikipedia/commons/3/33/Chapli_Kebab.jpg,Chapli Kebab,true,by-sa,prev-url-available;prev-url-reachable
1257,Chapli Roll,Snacks,Common Across Pakistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Chapli Kebab ★),,,,,,,,,no-candidate
330,Charsi Chicken Tikka,Curry & Kebab,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/7/73/Chicken_Tikka.jpg,Wikimedia Commons via Openverse (Chicken Tikka ★),,Chicken Tikka,0.67,,,,,,probe-ratelimited
719,Charsi Doodh,Drinks,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Doodh Patti Chai ★),,,,,,,,,no-candidate
550,Charsi Mithai,Dessert,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Shankarpali sweets mithai Western India 2012 ★),,,,,,,,,no-candidate
919,Charsi Naan,Bread,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (File:Amritsari Aloo Naan Thali.jpg ★),,,,,,,,,no-candidate
200,Charsi Pulao,Rice,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,,,,,no-candidate
1168,Charsi Snacks,Snacks,Khyber Pakhtunkhwa,LIKELY_WRONG,no title/name token overlap; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/5/5f/Azerbaijan_Light_snack.jpg,Wikimedia Commons via Openverse (Azerbaijan Light snack — query: Snacks),,Azerbaijan Light snack,0,,,,,,unrelated-title;probe-ratelimited
1146,Charsi Tikka,Snacks,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Chicken Tikka ★),,,,,,,,,no-candidate
973,Cheese Naan,Bread,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/a/ad/Cheese_Naan.jpg,Wikimedia Commons via Openverse (Cheese Naan ★),,Cheese Naan,1,,https://upload.wikimedia.org/wikipedia/commons/a/ad/Cheese_Naan.jpg,Cheese Naan,,by,probe-ratelimited
1276,Cherries (Cherry),Fruit,Punjab,LIKELY_WRONG,no title/name token overlap; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/4/49/Prunus_avium_fruit.jpg,Wikimedia Commons via Openverse (cherries ★),,Prunus avium fruit,0,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Cherry_tree_moving_in_the_wind_1.gif,Cherry tree moving in the wind 1,,cc0,unrelated-title;probe-ratelimited
1449,Cherry,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (cherry ★),,,,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Cherry_tree_moving_in_the_wind_1.gif,Cherry tree moving in the wind 1,false,cc0,prev-url-available;prev-url-unverified
1390,Cherry (Cherry),Fruit,Balochistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (cherry ★),,,,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Cherry_tree_moving_in_the_wind_1.gif,Cherry tree moving in the wind 1,false,cc0,prev-url-available;prev-url-unverified
72,Cherry Tomato,Vegetable,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/6f/Open_faced_tuna_sandwich_with_cherry_tomato_and_guacamole_spread.jpg,Wikimedia Commons via Openverse (Open faced tuna sandwich with cherry tomato and guacamole spread ★),,Open faced tuna sandwich with cherry tomato and guacamole spread,1,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Open_faced_tuna_sandwich_with_cherry_tomato_and_guacamole_spread.jpg,Open faced tuna sandwich with cherry tomato and guacamole spread,,by,probe-ratelimited
2,Chicken Biryani,Rice,,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/fe/Chicken_Biryani.jpg,Wikimedia Commons via Openverse (Chicken Biryani ★),,Chicken Biryani,1,,https://upload.wikimedia.org/wikipedia/commons/f/fe/Chicken_Biryani.jpg,Chicken Biryani,,by-sa,probe-ratelimited
